,id,ad_creative_body,Typology 1,Typology 2,Typology 3,Typology 4
715,id362765105041797,"With so much of the state-dependent on natural gas for electricity, it is no wonder why Virginia has saved billions over ten years. See the savings families and businesses are getting here.",PA,,,
716,id390970922070445,"It’s undeniable, access to natural gas across this country has helped to not only reduce our country’s emissions, but it’s also helped to save our families money. Read more about these savings here.",GC,PA,,
717,id689912124987348,"With so many families reliant on natural gas, it’s more important than ever to make sure we have this infrastructure up-to-date, learn more about what Virginia is doing to help its residents save on energy!",PA,,,
718,id261090515277331,"Have you considered what Michigan would do without Line 5? Are you ready to put 2,000 more trucks onto the road or 800 more railcars through our communities? How about losing $5.4 BILLION in economic output? Find out if it’s worth it here:",CA,,,
719,id622864781723765,"Grit. Determination. That's what built Michigan.

The pandemic didn't stop us. We fired up our factories to help the nation fight this virus. We never back down from a challenge.
We're resilient, defined by hard work, and doing what it takes to get the job done.

Like building best-in-class pipeline infrastructure to bring our state the energy it needs to keep doing, and being our best.

We’re ready to work.
We’re ready for economic revival.
We’re ready to build Line 5.",SA,,,
720,id1255529154824897,"GUESS WHAT?! Did you know that when the Great Lakes Tunnel is built it will be more than 100 feet below the lakebed? That’s just one of many facts about the Line 5 we have for you. Stay informed, click here:",PA,,,
721,id909641179441707,"WHAT’S YOUR OPINION?! Would you consider your job to be “part-time?” That’s what some are insinuating about construction workers ready to build the Great Lakes Tunnel Project, but we disagree. Here’s our quick opinion!",CB,,,
722,id690525028336333,"Who doesn’t like protections, especially for the environment? The Great Lakes Tunnel will do just that – PROTECT – that means the water, the fish, and other wildlife. Support this project and the environmental protections it provides here:",PA,,,
723,id795069771415991,YES or NO? Is the Great Lakes Tunnel privately funded? The answer is YES!!! That means no out of pocket expenses for you – the taxpayer! See for yourself here:,CA,,,
724,id319395579350883,You wouldn’t throw the baby out with the bathwater and you shouldn’t do it with energy either. Find out how traditional energy helps empower a cleaner energy future.,GC,,,
725,id1222814664742164,The American supply chain needs to be properly energized to respond accordingly to our economic recovery. Find out how Line 3 can support that recovery.,CA,,,
726,id350916612771222,Putting Minnesotans back to work modernizing Line 3 is a clear way to move our state in the right direction and support our local economies.,CA,,,
727,id325246858538467,How do we sustainably and responsibly meet the needs of our communities now and into the future?,GC,,,
728,id1703368796506258,Let’s give our supply chains the energy they need by ensuring we have the fuel to revive our economy post-COVID-19 and beyond.,CA,,,
729,id323401225414513,"Find out how Tennessee families, businesses and manufacturers saved billions on energy! Learn more at: https://consumerenergyalliance.org/2020/09/new-report-details-benefits-natural-gas-tennessee-families/",PA,,,
730,id619859415360756,"The Chattanooga region attracted over 18,000 jobs and $3.6 billion in investments by having affordable energy. Do you know where all the jobs are? Learn more at: https://consumerenergyalliance.org/2020/09/new-report-details-benefits-natural-gas-tennessee-families/",CA,CB,PA,
731,id311540423246591,Do you know how much the average price has dropped for local natural gas customers? Learn more at: https://consumerenergyalliance.org/2020/09/new-report-details-benefits-natural-gas-tennessee-families/,PA,,,
732,id2097161103761930,"Tennessee’s population is up, GDP is up – and emissions are down! Find out how much here: https://consumerenergyalliance.org/2020/09/new-report-details-benefits-natural-gas-tennessee-families/",GC,,,
733,id2701580410055158,"Energy bills are always something businesses have to think about, let’s just make sure they don’t have to be the first thing they think about as they try to get back on their feet.  Visit https://consumerenergyalliance.org/2020/07/emerging-from-covid-19-reliable-reasonable-and-resilient-energy-is-essential-for-new-york/ to learn more. #PoweringPeople",PA,,,
734,id318846065997089,It’s time to find out which of your elected officials are making your energy more expensive. #PoweringPeople,,,,
735,id370131557343457,"Did you become a full-time parent, teacher, and chef overnight? There’s already a lot going on right now, why add electrician to the mix? Change is beneficial but we must ensure that our energy supplies continue to be reliable, affordable, and resilient. Visit https://consumerenergyalliance.org/2020/07/emerging-from-covid-19-reliable-reasonable-and-resilient-energy-is-essential-for-new-york/ to learn more. #PoweringPeople",PA,,,
736,id598082437533294,"With so much uncertainty right now, knowing you can pay your bills and support your family is vital. Change is beneficial but we must ensure that our energy supplies continue to be reliable, affordable and resilient. Visit https://consumerenergyalliance.org/2020/07/emerging-from-covid-19-reliable-reasonable-and-resilient-energy-is-essential-for-new-york/ to learn more. #PoweringPeople",PA,,,
737,id769122640577531,"Energy bills are always something businesses have to think about, let’s just make sure they don’t have to be the first thing they think about as they try to get back on their feet. Visit https://consumerenergyalliance.org/2020/07/emerging-from-covid-19-reliable-reasonable-and-resilient-energy-is-essential-for-new-york/ to learn more. #PoweringPeople",PA,,,
738,id616106222441673,"With so much uncertainty right now, knowing you can pay your bills and support your family is vital. Change is beneficial but we must ensure that our energy supplies continue to be reliable, affordable and resilient. Visit https://consumerenergyalliance.org/2020/07/after-covid-19-lock-down-pennsylvanians-need-affordable-energy-2/ to learn more. #PoweringPeople",PA,,,
739,id359806051843248,"Energy bills are always something businesses have to think about, let’s just make sure they don’t have to be the first thing they think about as they try to get back on their feet.  Visit https://consumerenergyalliance.org/2020/07/after-covid-19-lock-down-pennsylvanians-need-affordable-energy-2/ to learn more. #PoweringPeople",PA,,,
740,id402275950751680,"Energy bills are always something businesses have to think about, let’s just make sure they don’t have to be the first thing they think about as they try to get back on their feet. Visit https://consumerenergyalliance.org/2020/07/after-covid-19-lock-down-pennsylvanians-need-affordable-energy-2/ to learn more. #PoweringPeople",PA,,,
741,id3331930386889230,"Did you become a full-time parent, teacher, and chef overnight? There’s already a lot going on right now, why add electrician to the mix? Change is beneficial but we must ensure that our energy supplies continue to be reliable, affordable, and resilient. Visit https://consumerenergyalliance.org/2020/07/after-covid-19-lock-down-pennsylvanians-need-affordable-energy-2/to learn more. #PoweringPeople",PA,,,
742,id313876743207091,"Did you become a full time parent, teacher, and chef overnight? There’s already a lot going on right now, why add electrician to the mix? Change is beneficial but we must ensure that our energy supplies continue to be reliable, affordable and resilient. Visit https://consumerenergyalliance.org/2020/07/as-new-jersey-emerges-from-covid-19-energys-role-will-be-essential/ to learn more. #PoweringPeople",PA,,,
743,id352533619439755,"Energy bills are always something businesses have to think about, let’s just make sure they don’t have to be the first thing they think about as they try to get back on their feet.  Visit https://consumerenergyalliance.org/2020/07/as-new-jersey-emerges-from-covid-19-energys-role-will-be-essential/ to learn more. #PoweringPeople",PA,,,
744,id332690831305246,"With so much uncertainty right now, knowing you can pay your bills and support your family is vital. Change is beneficial but we must ensure that our energy supplies continue to be reliable, affordable and resilient. Visit https://consumerenergyalliance.org/2020/07/as-new-jersey-emerges-from-covid-19-energys-role-will-be-essential/ to learn more. #PoweringPeople",PA,,,
745,id365029647842336,"Energy bills are always something businesses have to think about, let’s just make sure they don’t have to be the first thing they think about as they try to get back on their feet. Visit https://consumerenergyalliance.org/2020/07/as-new-jersey-emerges-from-covid-19-energys-role-will-be-essential/ to learn more. #PoweringPeople",PA,,,
746,id325986268842084,"Did you know an offshore DOES impact Florida? That’s right, doing nothing could threaten Florida’s energy, environmental, and economic goals! Learn more at: https://consumerenergyalliance.org/2020/07/protecting-floridas-environment-while-also-ensuring-energy-security/",,,,
747,id637815647150640,"It won’t just be our economy that suffers from another ban, it will be our schools, our military, and our coasts. Learn more here: https://consumerenergyalliance.org/2020/07/protecting-floridas-environment-while-also-ensuring-energy-security/",CA,,,
748,id1635696549920482,"By working together with the Gulf States, Florida can protect its coastlines now, and in the future. Learn more: https://consumerenergyalliance.org/2020/07/protecting-floridas-environment-while-also-ensuring-energy-security/",,,,
749,id654198368406526,Your elected officials should be working for you by making sure Florida has long term solutions for Florida’s coasts. Tell your Senators it’s time for solutions! Learn more and get contact information here: https://consumerenergyalliance.org/2020/07/protecting-floridas-environment-while-also-ensuring-energy-security/,,,,
750,id1147023195693959,Long-term protections for Florida’s coast means our Senators need to start working with the Gulf States. Learn more: https://consumerenergyalliance.org/2020/07/protecting-floridas-environment-while-also-ensuring-energy-security/,,,,
751,id360183318667085,You wouldn’t throw the baby out with the bath water and you shouldn’t do it with energy either. Find out how traditional energy helps empower a cleaner energy future.,GC,,,
752,id368931317841201,You wouldn’t throw the baby out with the bath water and you shouldn’t do it with energy either. Find out how traditional energy helps empower a cleaner energy future?,GC,,,
753,id1519724881553748,Let’s give our supply chains the energy they need by ensuring we have the fuel to revive our economy post-COVID and beyond.,CA,,,
754,id340798760435235,A ban isn’t a solution. DID YOU KNOW until our Senators create a long-term solution for Florida our coasts will still be at risk? Learn more: https://consumerenergyalliance.org/2020/07/protecting-floridas-environment-while-also-ensuring-energy-security/,,,,
755,id300389984548524,"Money from Wind Energy Can Fund Schools and Projects that Matter to You.
Learn how wind helps rural communities at https://consumerenergyalliance.org/wind-energy-initiative/",GA,,,
756,id1700684523412524,"Find Out How Wind Energy Powers Rural Economies.
Learn how wind helps rural communities at https://consumerenergyalliance.org/wind-energy-initiative/",GA,,,
757,id297890468113118,"Wind Can Help Nebraska Build a Diverse Energy Mix.
Learn how wind helps rural communities at https://consumerenergyalliance.org/wind-energy-initiative/",GA,,,
758,id2389980157972783,"Energy Independence Comes in All Forms.
Learn how wind helps rural communities at https://consumerenergyalliance.org/wind-energy-initiative/",GA,,,
759,id642020706434280,"How Can Wind Energy Help You and Your Community?
Learn how wind helps rural communities at https://consumerenergyalliance.org/wind-energy-initiative/",GA,,,
760,id218043702972933,"Wind Can Help Kansas Build a Diverse Energy Mix.
Learn how wind helps rural communities at https://consumerenergyalliance.org/wind-energy-initiative/",GA,,,
761,id2650381818534595,Energy Independence Comes in All Forms. Learn how wind helps rural communities at https://consumerenergyalliance.org/wind-energy-initiative/,GA,,,
762,id312049903470368,Find Out How Wind Energy Powers Rural Economies.  Learn how wind helps rural communities at https://consumerenergyalliance.org/wind-energy-initiative/,GA,,,
763,id355759398756667,How Can Wind Energy Help You and Your Community? Learn how wind helps rural communities at https://consumerenergyalliance.org/wind-energy-initiative/,GA,,,
764,id987892654987631,Wind Can Help Kansas Build a Diverse Energy Mix. Learn how wind helps rural communities at https://consumerenergyalliance.org/wind-energy-initiative/,GA,,,
765,id603003353937826,Money from Wind Energy Can Fund Schools and Projects that Matter to You. Learn how wind helps rural communities at  https://consumerenergyalliance.org/wind-energy-initiative/,GA,,,
766,id2602135276783383,Wind Can Help Nebraska Build a Diverse Energy Mix. Learn how wind helps rural communities at https://consumerenergyalliance.org/wind-energy-initiative/,GA,,,
767,id919842371816822,"Today - by building Line 3 - Minnesotans have the chance to jump-start our economic recovery, re-shore our critical supply chains, and bring jobs to the jobless – giving Minnesota the opportunity to grow now and into the future.",CA,CB,,
768,id323567252382260,"With affordable energy and the re-shoring of manufacturing, Americans have an opportunity to bring jobs home to the jobless and get people back to work.",CB,PA,,
769,id622457131712589,"Building out Line 3 doesn’t mean we can’t continue to build out alternative forms of energy. One thing is for sure, we’re still going to need energy today, tomorrow and into our diverse energy future.",GC,,,
770,id1358072277857096,"We don’t know what the future holds, but now is not the time for drastic changes as we work to recover from COVID. It is more important than ever to make sure our communities can stay on their feet.",,,,
771,id287823302308185,"During COVID, Americans experienced product shortages on things made overseas. With better access to affordable energy, U.S. companies can look to create jobs here at home and re-shore our supply chains.",CB,PA,,
772,id908913889620549,"Energy has been an integral part in every economic recovery in our history, and it will be part of this recovery too.",CA,,,
773,id222307005555509,"Growing Alabama means having reliable power. In an upcoming vote, Alabama regulators have an important opportunity to ensure that electricity is on in our homes and businesses when we need it the most - especially during challenging winter weather conditions.",PA,,,
774,id165183934902354,"While we continue to review the same information for Line 3, friends and neighbors are still without a job, we take away our farmers' property rights, and deny our communities from receiving tax money and donations.",CA,CB,,
775,id452195605458016,"Being financially independent is important to all Americans, yet many of us have to make choices about which bills to pay to get by. Your energy bill shouldn’t be one of them. Find out how at consumerenergyalliance.org/2019/06/why-we-must-end-americas-double-standard-on-energy-safety",PA,,,
776,id495563394414296,"Everything in life needs balance, especially energy. If we don’t have balance blackouts and high energy bills could turn out the lights. Find out how at consumerenergyalliance.org/2019/06/imagine-moving-power-company-says-you-cant-have-service",PA,,,
777,id510298189834162,"It takes a lot to run a business and meet your bottom line. There are plenty of things that could go wrong, but energy shouldn’t be one of them. Learn more at consumerenergyalliance.org/2019/06/imagine-moving-power-company-says-you-cant-have-service",PA,,,
778,id557255285121957,Communities across New Jersey don’t have to choose between a clean environment and energy development – we can have both. Find out how at consumerenergyalliance.org/2019/06/why-we-must-end-americas-double-standard-on-energy-safety,GC,,,
779,id404915303756661,"Individuals and families all count on having a career that will pay the bills and help keep food on the table, but denying Line 3 leave these people out of work and wondering where their next paycheck is coming from.",CB,,,
780,id410944686473535,"Your property, your rights? It should be, but by delaying Line 3, it denies people their property rights.",,,,
781,id416266512633698,"The revenue Minnesota gets from property taxes is used for things like schools and roads, but also for things like health, wellness and recreation that make communities more fun and more vibrant.",CA,,,
782,id532223910658487,Minnesota charities focused on health and safety as well as environmental and community causes were beneficiaries of gifts and investments made in cities across the state where energy infrastructure is located.,CA,,,
783,id254797882226978,"We’re giving away the Ultimate Backpack to a few lucky students! The backpack will include an iPad, AirPods, a gift certificate, and other school supplies. Click below to enter.",,,,
784,id311037316637610,Send your kids back to school in style with the Ultimate Backpack! Submit your free entry today!,,,,
785,id616382995740944,"Enter for a chance to win the Ultimate Backpack, complete with an iPad, AirPods, a gift certificate, and more!",,,,
786,id655664178690158,"We’re sending three hard-working students back to school with an iPad, AirPods, gift cards, and other school supplies. Enter to win the Ultimate Backpack: https://www.nmoga.org/ultimatebackpack",,,,
787,id780653469352293,"Enter for a chance to win the Ultimate Backpack, complete with an iPad, Airpods, a gift certificate, and more!",,,,
788,id2816244678603682,"During a recent visit to the Permian Basin, President Trump recognized New Mexico’s oil and natural gas industry for supporting thousands of jobs.",CB,,,
789,id312256826768548,73 percent of voters believe the oil and natural gas industry will play an important role in helping our economy recover from the economic impact of the coronavirus pandemic.,CA,,,
790,id401306594185236,Oil and natural gas production in New Mexico is essential for ensuring a brighter and more prosperous future for our state. A new poll shows that New Mexicans understand the importance of our industry.,PA,CA,,
791,id311673909941189,"85 percent of voters agree that oil and natural gas provide a value to their life, according to a new poll.",SA,,,
792,id303175094309841,"New Mexico’s oil and natural gas industry powers our economy. Not only does the industry support thousands of jobs, it also provides funding for priorities like education, infrastructure, and healthcare. A fracking ban would put all of that in jeopardy.",CA,CB,,
793,id447829912840304,A federal fracking ban would cause New Mexico to quickly lose billions of dollars in state revenues -- not to mention thousands of jobs.,CA,CB,,
794,id1079773329133467,Oil and natural gas production from the Permian Basin has helped America become less reliant on foreign energy sources. We cannot afford to stifle the progress we’ve made with disastrous proposals like a federal fracking ban.,SA,,,
795,id315849416285362,Oil and natural gas producers work every day to safely produce energy for New Mexico while protecting our communities.,PA,,,
796,id506582040279735,Did you know that oil and natural gas products are part of your morning routine?,PB,,,
797,id280053532973167,The payzone - sometimes referred to simply as ‘pay’ - is a section of ground from which oil and gas can be produced in large quantities.,,,,
798,id494288454593809,"Over the last 7 years, methane emissions intensity in the Permian Basin has declined significantly, while oil production nearly tripled over the same period.",GC,,,
799,id495044994740298,"New Mexico’s oil and natural gas industry supports the construction of new roads and highways that are crucial to our state’s continued economic growth.

https://www.lifewithoutfracking.com/",CA,,,
800,id2489541627974276,"""New Mexico schools are about to get a chunk of funding worth $1 billion. The state said there was a boost in permanent endowment funds this year, and they point to record revenues from oil and gas production."" - KOB 4",CA,,,
801,id185385829413607,"The Permian Basin is an absolute powerhouse in oil production, accounting for more than 60% of the nation’s drilling activity with more than 400 active rigs!",SA,,,
802,id3044957362190087,"“Because of fracking, natural gas prices were roughly a third lower in New Mexico in 2016 than 10 years prior, leading to $1.6 billion in savings over that period for residential consumers.”",PA,CA,,
803,id2600792103541728,Follow us if you support oil and natural gas production in New Mexico!,,,,
804,id229908884831081,We’re giving away free stickers to 5 lucky followers! All you have to do is follow our page to be eligible.,,,,
805,id188175675774511,"From 2011 to 2017, New Mexico methane emissions decreased by 51% while oil and natural gas production climbed 31%. Add your name if you support the industry!",GC,,,
806,id192713041959066,New Mexico is the third-largest producer of oil in the United States! Add your name if you're proud to support oil and natural gas production in New Mexico!,SA,PA,,
807,id202748780830875,ADD YOUR NAME if you're a proud supporter of the oil and natural gas industry!,GC,,,
808,id861129457665298,"The oil and natural gas industry provides more than 100,000 jobs for New Mexicans! ADD YOUR NAME if you're a proud supporter of the industry!",CB,,,
809,id221133429069134,Do you support fracking in New Mexico? Click below to add your name!,,,,
810,id250684785938081,"The oil and natural gas industry helps fund New Mexico schools, public safety, and healthcare. Without fracking, oil and natural gas production in New Mexico would be nearly nonexistent. 

Add your name if you support fracking!",CA,,,
811,id211124560257620,Click YES if you support drilling in New Mexico!,,,,
812,id203016647735009,"Oil and gas help fund New Mexico's schools, public safety, and health care. Click YES if you support drilling!",CA,,,
813,id2715500551894991,Fracking has been used in New Mexico for 50+ years without a single case of groundwater contamination.,PA,,,
814,id200608174536425,Fracking is a safe and proven technology that has been used in New Mexico for 50+ years without a single case of groundwater contamination. Do you support fracking?,PA,,,
815,id216144396131532,"Oil and gas help fund New Mexico's schools, public safety, and health care. But without fracking, oil and gas production in New Mexico would be nearly nonexistent.",CA,,,
816,id600753047446660,New Mexico's oil boom is driving economic growth and American energy security! LIKE our page if you're proud to be an energy leader in the United States! 🇺🇸,CA,SA,,
817,id652932352131456,New Mexico is the third-largest producer of oil  in the United States! 🇺🇸 LIKE OUR PAGE if you support safe oil and natural gas production!,SA,PA,,
818,id2638102116470427,"In 2018, oil and natural gas revenue pumped $1.06 BILLION in funding for education! LIKE our page if you support the oil and natural gas industry!",CA,,,
819,id504799877122191,Invertir en educación y preparar a nuestros estudiantes para carreras del futuro ayuda a Nuevo México a crear el tipo de fuerza laboral propia que necesitamos para llenar puestos de trabajo en nuestro propio patio trasero.,CA,,,
820,id607567363409786,Estamos entusiasmados en anunciar que la industria del petróleo y el gas natural contribuyó $3.1 billones al Fondo General de Nuevo México en el año fiscal 19. ¡Eso es un récord alto y un aumento de $910 millones desde el año fiscal 18!,CA,,,
821,id2864890880216381,"Con $1.36 billones, la producción de petróleo y gas natural es la mayor fuente de ingresos para los estudiantes, maestros y escuelas públicas de Nuevo México. ¡Eso es más de un tercio de la financiación de la educación!",CA,,,
822,id613681179486997,Estamos en un momento crucial donde nuestra trayectoria es mucho mayor que nuestro pasado. Dándonos cuenta de todo nuestro potencial significa maximizar las oportunidades a nuestra disposición.,CA,,,
823,id189346665632987,"For decades, presidents have recognized that our country is safer and more secure with energy developed and produced in the United States. Thanks to their leadership, American oil and gas is stronger than ever before.",SA,,,
824,id261196108201161,"New Mexico’s rig count is currently at 113. These rigs mean more jobs for New Mexicans and more funding for our schools, infrastructure, and first responders!",CB,CA,,
825,id504203153620605,"Oil and natural gas provides Doña Ana County students and teachers with over $195 million annually. These funds could be used to support 2,652 teachers’ salaries, 623,322 new computers, or 58,803,994 school lunches! To find out how much your county receives, visit: www.nmoga.org/fuelingnewmexico",CA,,,
826,id164417021675433,"The growth of the oil and natural gas industry is giving New Mexico unprecedented opportunities to invest in the future of our state. The benefits of an educated, homegrown, skilled workforce cannot be overstated.",CA,,,
827,id483593978970780,"Oil and natural gas provides De Baca County students and teachers with $1,421,232 annually. These funds could be used to support 30 teachers’ salaries, 7,106 new computers, or 670,392 school lunches! To find out how much your county receives, visit: www.nmoga.org/fuelingnewmexico",CA,,,
828,id781719155650686,"New Mexico produced an average of 27 million barrels a month from Jan-Nov 2019, up 33% from the same period the year before.",SA,,,
829,id2472406769699643,"Big, bold ideas like this are made possible by the success and growth of New Mexico’s oil and natural gas industry. We’re proud to support these types of transformational opportunities!",CA,,,
830,id480197139340024,"We’re proud to support tuition-free college in New Mexico. It’s the kind of big, bold idea that will create opportunities for generations to come.",CA,,,
831,id613910499390175,"Big, bold ideas like this are a direct result of the success and growth of New Mexico’s oil and natural gas industry. These types of transformational opportunities will empower generations of New Mexicans to reach their full potential and take our state to the next level!",CA,,,
832,id204419844136727,"New Mexico has enjoyed two consecutive billion-dollar budget surpluses, thanks in large part to the oil and natural gas industry, and we’re proud to support these types of transformational opportunities!",CA,,,
833,id1977767582366980,"The growth of the oil and natural gas industry is giving New Mexico unprecedented opportunities to invest in the future of our state. The benefits of an educated, homegrown, skilled workforce cannot be overstated!",CA,,,
834,id804406213405865,"“With this kind of steady, upward movement we’re entering a new era in southeast New Mexico and the Permian, where production will remain at record highs as long policy remains stable” -NMOGA Executive Director Ryan Flynn",SA,,,
835,id120948925929139,The average oil and gas industry wage in the Permian Basin is more than twice that of other private industries in the region!,CB,,,
836,id181114476472182,"Did you know that Eddy, Lea, Chaves and Roosevelt counties are producing more than 20 percent of the Permian Basin’s total oil output?",SA,,,
837,id1061725147494414,"New Mexico’s rig count is currently at 109. These rigs mean more jobs for New Mexicans and more funding for our schools, infrastructure, and first responders!",CB,CA,,
838,id198758104622344,New Mexico ranked among the top 10 states in the nation for job growth for six consecutive months in 2019. This brought the seasonally adjusted unemployment rate down to 4.7%.,CB,,,
839,id1333456266858943,Nearly $800 million in “new money” from New Mexico’s oil and gas industry has opened the door for policymakers to propose bold new ideas for our state that previously would have been almost impossible to fund. The industry contributed $3.1 billion of the state budget last year.,CA,,,
840,id195039311848774,Increased crude oil production in the U.S. means greater energy security for us all. None of this would be possible without New Mexico’s record-breaking oil and natural gas production!,SA,,,
841,id219236519111828,"“New Mexico’s two largest permanent funds will pump an all-time high of nearly $1.1 billion into state schools, hospitals and other programs in the coming budget year.

The record distributions from the Land Grant Permanent Fund and Severance Tax Permanent Fund stem from investment gains and gushing inflows – via taxes and royalties – from oil production in southeast New Mexico.""",CA,,,
842,id475096340065678,New Mexico passed the 100-rig threshold in July 2018 and has stayed in triple digits every month since then.,,,,
843,id183814816335042,"The education funding Curry County receives from oil and natural gas could help fund: 310,945 new textbooks, 198 new school buses, or 463 teachers’ salaries! To find out how much your county receives, visit: https://www.nmoga.org/_benefits_of_oil_natural_gas",CA,,,
844,id545656589687956,"The education funding Colfax County receives from oil and natural gas could help fund: 74,997 new textbooks, 48 new school buses, or 112 teachers’ salaries! To find out how much your county receives, visit: https://www.nmoga.org/_benefits_of_oil_natural_gas",CA,,,
845,id174302743936509,"Daily U.S. oil and gas production in 2019 doubled E.I.A. projections from a decade ago, thanks in large part to New Mexico’s recent record-breaking output.",SA,,,
846,id186864552708172,"Historic oil and gas production over the last three years has led to massive year-over-year increases in state revenue, giving policymakers more flexibility when it comes to funding New Mexico's policy priorities.",CA,,,
847,id212615976570311,"At $1.36 billion, oil and natural gas production is the single largest source of revenue for New Mexico’s students, teachers, and public schools. That’s more than one-third of education funding!",CA,,,
848,id2477323452488713,"The education funding Cibola County receives from oil and natural gas could help fund: 124,073 new textbooks, 79 new school buses, or 185 teachers’ salaries! To find out how much your county receives, visit: https://www.nmoga.org/_benefits_of_oil_natural_gas",CA,,,
849,id758813551279742,"Fact Check: New Mexico’s oil and natural gas industry is *heavily* regulated with strict requirements and enforcement from multiple agencies at the federal, state, and local levels.",,,,
850,id2464553570487495,Mayor Janway of Carlsbad correctly recognizes the opportunities afforded to New Mexico thanks to the shale revolution.,CA,,,
851,id2653510664726843,"New Mexico had the 2nd highest construction job growth rates in the country last October & November with 11.3% gains each month, according to the Associated General Contractors of America.",CB,,,
852,id2817773098273183,"Methane emissions intensity in the Permian Basin has declined significantly over the past seven years, even as oil production nearly tripled over the same period.",GC,,,
853,id605745386855681,"Fracking for oil and natural gas provides over $1 billion per year for New Mexico schools. Those funds help put teachers in classrooms, buy new textbooks, and keep our schools running. 

See more at → www.lifewithoutfracking.com",CA,,,
854,id816060622164516,"The education funding Chaves County receives from oil and natural gas could help fund: 412,441 new textbooks, 262 new school buses, or 614 teachers’ salaries! To find out how much your county receives, visit: https://www.nmoga.org/_benefits_of_oil_natural_gas",CA,,,
855,id432272777445674,GIVEAWAY: We’re giving away free ‘New Mexico True’ bumper stickers! Click here to claim yours today!,,,,
856,id2871215186263012,Are you New Mexico True? Click here to claim your FREE bumper sticker!,,,,
857,id277739623159925,Receive your FREE ‘New Mexico True’ bumper sticker today!,,,,
858,id973019963222824,"STEER Executive Director Stephanie Moreno writes in Mysoutex that ""Comments from people across the country about the oil and natural gas industry show a striking disconnect from what we know to be true as people who live, work and raise families alongside pumpjacks.""

https://www.steer.com/undermining-oil-and-gas-industry-would-be-devastating/",GA,CA,,
859,id718088075465465,"TXOGA president Todd Staples talks with FOX 7 Austin's Rudy Koski on FOX 7 about the MANY products made from oil and natural gas that make modern life possible - contact lenses, cell phones, medical devices, hand sanitizer - while also providing affordable, reliable, and cleaner energy.",PA,PB,GC,
860,id718968475703747,Join us online for TXOGA's 2020 Virtual Lone Star Energy Forum as Texas leaders and top political analysts discuss what the election will mean for the industry and how Texas can continue as the Energy Capital of the World.,,,,
861,id255321152520148,"Texas oil and natural gas delivers energy independence, economic strength and high-paying jobs. The Green New Deal would put Texans out of work.",CA,CB,SA,
862,id419563829202668,"El petróleo y gas natural de Texas brinda independencia energética, una economía fuerte, y empleos bien remunerados. El “Nuevo Acuerdo Verde” (The New Green Deal) dejaría sin empleo a muchos Tejanos.",CA,CB,SA,
863,id2767865203543565,Las empresas petroleras y de gas natural de Texas son pioneras en tecnologías e innovaciones que ayudan a reducir emisiones. El “Nuevo Acuerdo Verde” (The New Green Deal) pondría fin al progreso ya alcanzado.,GA,,,
864,id268996364273801,"It's Halloween season and TXOGA is giving away $100 gift cards! This is no trick, it’s our treat! Tap to learn more.",,,,
865,id767670864072781,La energía producida en Texas de bajo costo llega de manera segura hasta el hogar de su familia gracias a las tuberías.,PA,,,
866,id742256302990842,Texas oil and natural gas companies are pioneering technologies and innovations that are reducing emissions. The Green New Deal would stop this progress.,GA,,,
867,id336822984078448,Affordable and reliable homegrown Texas energy is able to safely reach your family's home thanks to pipelines.,PA,,,
868,id350099009661975,"Si está a favor de la energía a bajo costo, confiable, limpia y segura, ¡haga oír su voz y salga a votar el día de las elecciones! Su voto importa. Visite www.savetexasoilandgas.com para más información.",PA,,,
869,id675657723323577,"With over 400,000 Texas jobs supported by the oil and natural gas industry, your vote matters. Visit www.savetexasoilandgas.com to learn more.",CB,,,
870,id3145087448950507,"If you like affordable, reliable, clean, and secure Texas energy, make your voice heard by voting! Visit www.savetexasoilandgas.com and pledge to vote for economic and energy security.",CA,PA,GC,
871,id271540667624502,"Pioneering technologies, innovation, and collaboration is making Texas communities cleaner, stronger, and better. 

Click to learn how the oil and natural gas industry is leading this effort.",GA,,,
872,id633636267521081,"September 23, 2020, Register for the Free TXOGA Virtual Summit ""Powering Eagle Ford & Laredo""

This TXOGA Free Virtual Energy Summit will feature distinguished industry leaders who will discuss the future of the energy landscape in Texas and what is needed for our state to continue in its role as the Energy Capital of the World.",,,,
873,id1715996181903779,"September 24, 2020, Register for the Free TXOGA Virtual Summit ""Powering Southern Gulf Coast ""

This TXOGA Free Virtual Energy Summit will feature distinguished industry leaders who will discuss the future of the energy landscape in Texas and what is needed for our state to continue in its role as the Energy Capital of the World.",,,,
874,id365640697772662,"September 29, 2020, Register for the Free TXOGA Virtual Summit ""Powering South Central TX & San Antonio""

This TXOGA Free Virtual Energy Summit will feature distinguished industry leaders who will discuss the future of the energy landscape in Texas and what is needed for our state to continue in its role as the Energy Capital of the World.",,,,
875,id259163625232666,"October 1, 2020, Register for the Free TXOGA Virtual Summit ""Powering Houston & Southeast TX""

This TXOGA Free Virtual Energy Summit will feature distinguished industry leaders who will discuss the future of the energy landscape in Texas and what is needed for our state to continue in its role as the Energy Capital of the World.",,,,
876,id797443137675856,"September 22, 2020, Register for the Free TXOGA Virtual Summit ""Powering  El Paso & Big Bend ""

This TXOGA Free Virtual Energy Summit will feature distinguished industry leaders who will discuss the future of the energy landscape in Texas and what is needed for our state to continue in its role as the Energy Capital of the World.",,,,
